isi_tweet,uk,hs
USER Tai gua kira bakal ada war',1,0
"USER Kek tai dong sapi, mengalir mengikuti alur sungai. WKWKWKWK'",1,0
USER tai lu dah ketebak',1,0
Tai jadi unmood kan \xf0\x9f\x98\x91',1,0
USER Cuabanget ada tai dibawah bibir',1,0
"USER Kezeelll,,, udh cerita heboh"" ke ibukk ehh ternyata penipuan \nTai anjing emangg'",1,0
Bgst. Gua kira nangis kenapa taunya nonton film. Tai. Ngagetin []',1,0
indomy bau tai',1,0
"mau nangis bgt nyeri tulang gua udh 3 bulanan ga ilang"", kyk timbul tenggelem cem tai'",1,0
USER Tai gigimu mengalihkan dunia ke asaman ku \xf0\x9f\xa4\xa3',1,0
"USER kata"" mutiaranya, ""educate yourself"" alias tai anjing klo mo ngedukasi pake bahasa umum yg bisa dipahami'",1,0
"USER USER USER tai, pembohongan publik skali'",1,0
USER hiduplah demi konten dan popularitas biar jadi tai sekalian',1,0
USER kasar banget rp TAI ini',1,0
USER JARI GWE BANTET BGT TAI',1,0
USER Malu tai kucing \xf0\x9f\xa4\x98',1,0
USER tai lu dem',1,0
USER USER Lah tai wkw',1,0
nyesel bgt ngehype ardyt0 waktu itu tai',1,0
USER USER HAHAHAHA TAI TAU AJA BARU BET SADAR',1,0
nih anak2 kek gini tai bgt dah kesel bgt baca nyaaa https://t.co/2FLMZtIf0E https://t.co/N7Uo1Lyqx4',1,0
USER gak nanggung sih kalo gue ngatain orang tai kek begitu',1,0
"USER matanya merah, pasti mabok tai'",1,0
USER Jadilah seperti tai walaupun dibawah tidak ada yang berani menginjaknya',0,0
Punya kelompok kagak ada ambisi bikin males lah tai',1,0
"USER dih tai, siapa jg yg iri'",1,0
"Photopea dah kek tai, ngelag mulu asu. //'",1,0
USER tai wkwkwkw',1,0
gila mood gue ancur bgt hari ini sumpah dari pagi ada aja yg bikin naek darah turun tai //',1,0
RT USER TAI BANGET',1,0
USER USER HAHAHHAAHAHA SEPEMIKIRAAANNNN KASIAN BGT TAI',1,0
USER Haha tai',1,0
USER wwkwkw tai dr grup bapak2 fb',1,0
USER USER Ah tai buka kartu',1,0
USER USER hahahahhaha tai bgt ajeng',1,0
"Nyuruh orang buat lebih baik tapi mulut lu aja masih ke tai, ya susah lah anjing.'",1,1
USER YAH NGAKAK TAI',1,0
Tai dah lu',1,0
USER USER Haha tai lancung',1,0
USER USER Tai bgt u',1,0
USER tai bgt kok loee!?!?! https://t.co/attae8JAkH',1,0
tom kruz apa jon sina tai jempolnya sedep juga ngga si wanginya?',1,0
USER Lagu ciptaan ahmad dhani tuh enak2 bgtt cuma dia kek tai aja sih ah tp enak lagunya why',1,1
USER tai lu ca make lewat tl lagi\xf0\x9f\x98\xa0',1,0
templet templet tai kucing',1,0
"USER Ga sopan sih bilang makanan kaya tai, udah ga bisa dimakan kalau bilang gt'",1,0
USER USER Tai lu',1,0
USER Lu aja anjing! Gausah bawa2 anak kecil lu! Tai bangke',1,1
"USER biar naik namanya, tai lah'",1,0
USER Followers sama banyak jbjb. Yg sering jbjb dia nanti menng GA nya. Dia sendiri yg bilang gitu. Kan tai bgt',1,0
USER wkwkwkwk tai emang dia',1,0
USER THIS!!!!!!! \nNyari folls banyak trs bnyk yg perhatian baru deh ketauan di gapapa2in. Tai',1,0
USER USER Tai bgt',1,0
USER USER nang tmpat gue kuning kuning jgan nyemplung di tai',1,0
"USER Tai lah, disini bela""in biar ga trending. Asu kowe'",1,0
USER beneran ada tai bgt emang \xf0\x9f\x99\x82',1,0
tai lu',1,0
"Anjingggg, jawaban persis buku aja nilainya cm 5, pelit nilai bgt tai'",1,0
USER Gua sd nonton narutoxxx aja ngerasa bersalah sampe sekarang tai',1,0
mpls online tai amnjinc',1,0
"USER Ayookklaah, aku daritadi dapat tim kek tai. Udah bagus2 epic 5 bintang 3 -,-'",1,0
USER Tai taian dong \xf0\x9f\x98\xad',1,0
Tai bgt ga jadi',1,0
kasta tai anjing.',1,0
"hahahaha udh pernah, telek. https://t.co/7QGvCFHm3Y'",1,0
USER Halah telek quda',1,0
USER Wkwkwkwkk telek!!',1,0
USER Kesok tak gawakno telek.e koceng gos menowo kate di tilik.i',1,0
"norak banget ah, baru tau aku telek artinya apaan setelah nyari di google \xf0\x9f\x98\x82'",0,0
nggateli dapuranmu mentolo tak pupuri telek xixixixi',1,0
Sinyal indihom kayak telek https://t.co/L57klm8dNO',1,0
USER Miin li kiring jiih.\nHalah telek',1,0
"USER USER telek, pamit sik aku'",1,0
USER KOYO TELEK',1,0
"Punten, masa aku bacanya \xe2\x80\x9ctelek nya\xe2\x80\x9d \xf0\x9f\x98\x85 https://t.co/WlHYgZyVA4'",1,0
"USER hilih aku mau berkunjung ke akun e kok diprivate, ew telek'",1,0
dalgona dalgona tai anjing kagak enak kagak apa telek nyesel.\xf0\x9f\x98\xad',1,0
USER koneng kowe ki kyk telek wae.\xf0\x9f\xa4\xaa',1,0
USER Telek lah...',1,0
"USER Songong nih, jan telek banget \xf0\x9f\x98\x82'",1,0
Midak telek pitik iseh mlaku jinjit we ngaya joh',0,0
Ngerih telek satu ni https://t.co/xRGjIuWiyr',1,0
USER Baunya berkali-kali lipat dari telek cicak',0,0
USER huu telek:(',1,0
USER ummuhan.telek',1,0
USER na ini telek \xf0\x9f\x98\xad',1,0
RT USER USER \xf0\x9f\x98\x83\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 TELEK LENCONG pancen',1,0
USER \xf0\x9f\x98\x83\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 TELEK LENCONG pancen',1,0
Kalo kamu jadi pacar aku ... Yu gat it ..... Yu gat it. telek',1,0
USER Ojok mambu telek e sapi',0,0
USER telek rayap iku',0,0
USER USER Meh ngubur telek kucing po pie\xf0\x9f\xa4\xa3',0,0
USER Ah telek',1,0
USER USER Haiyooo kuwi\nKandang pitik\nCerak kerekan manuk2\nSoto aroma telek pitik \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
Aku hbs ngeblock orang. Soalnya kaya telek. Sokecakepan anjirrr',1,0
USER awkowkwokwowk telek lah',1,0
"USER USER Hahahahaha, ditraktir mangan dibalekno telek gak?'",1,0
"Satu kata Buat mereka yg suka ngomong dibelakang. ""telek"".'",1,0
USER USER USER Ah telek-_-\nOji baru aja mau ngasih yg peralatan panjang tebing :3',1,0
USER USER Telek ini',1,0
apa apaan gue udah mules mules tau tau nya badut telek',1,0
USER telek e pean warna opo',1,0
USER Omong telek',1,0
"USER USER Trus dadi manusia telek, soale kaline mengandung radiasi gamma wkwkwk'",1,0
Iyaaa deh telek',1,0
"Telek, tahi dan teletong bila disandingkan dengan koruptor tidak lebih busuk dari bahu koruptor. https://t.co/x6pYAIW4ga'",1,1
USER Telek dibuka raono blas alasan ribut e. Clickbait su!',1,0
USER USER USER USER USER USER rene ben cah iki kaya telek',1,0
Idealis idealis telek kucing',1,0
USER USER Wes khatam lek telek koceng her wkwk',1,0
USER Telek mbon',1,0
USER Halah telek',1,0
USER gebleg dicupang hiu ini mah',1,0
USER Klub gebleg. Malu2in lah. Ky gak punya ambisi',1,0
USER beda org beda akun gebleg\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER Artinya begini bu, : Pemerintah kok gebleg ya\nHehehhe'",1,0
Gebleg anjir gue ngakak wkwkwwkkwwkwk https://t.co/UgakViFNe3',1,0
Corona can angges ieu aya deui nu anyar gebleg https://t.co/zupmC7cHkg',1,0
USER IYA ANJIR GEBLEG BANGET DAH WKWKKW',1,0
Gagal pdkt gara gara lockscreen. Anjrot cari org yg pinteran dikit gebleg\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
TEMEN GUE GEBLEG BGT WOY ANJROT',1,0
YAALLAHHHH NGGA BISA NENGOK KANAN ANJIIIIRRRRR GEBLEG',1,0
USER Orang frustasi kok bs jd mentri.....GEBLEG !!',1,0
"USER gebleg, badutnya kurang pro'",1,0
USER USER Gebleg WKWKKW KESEL AKU TUH',1,0
Gebleg bener sih jdi org',1,0
USER gebleg sopi nih....ada penipu ngaku dari sopi yg nelepon. bisa tau username dan nomer telepon segala. parah !!',1,0
Pendukung nya saja kecewa\nSampai kewer2\n\nKok ada survei Gebleg https://t.co/94mulKQc5W https://t.co/ZCyBglVVqE',1,0
"Difollow sm cewe Jepang, pas difolbek dia ngirim foto hadaka nya.. gebleg'",1,0
"USER angzayyy gafafaa tauuu, pencerahan untuk ak yg gebleg inii:('",1,0
"USER Gebleg retjeh, baby gua nih @ddoyounq'",1,0
USER Mana ada tuhan yg bgitu anjir gebleg lu wkwkkwkwkwk',1,0
USER awowokwowk gebleg',1,0
"Yg ada di otak w skrg, GA LAH JES MENDING GAUSAH MIKIRRRR, PIKIRAN LU MONDAR MANDIR LG KESITU GEBLEG'",1,0
USER KAN ITU PAS MASIH MUDA GEBLEG https://t.co/o9YacOUTE6',1,0
njirr gebleg bngt mie doang kaga bs \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/8YOfq0Y1N5',1,0
Masih aja njrot\xf0\x9f\x98\xab gebleg nemen iki cok duhkah https://t.co/NVgQBBMOUM',1,0
gebleg ini kualitas produksinya A Tribute to Local Inspiration buagus buangeeeeettt!!!',1,0
USER Gebleg bgd \xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82',1,0
GEBLEG HAMPIR LUMPA GUE UNDI WKWKWK',1,0
"gebleg selimut aing 2 bulan cicing di laundry, males nyokot'",1,0
"Gak tahan kan sama gue, pasti mental, gue nya juga suka lupa bales, gebleg emang.'",1,0
USER Wkwkkwkw gebleg',1,0
"USER USER Ini sih rame, film tentang sarung tapi deg deg ser gebleg'",1,0
USER Ah gebleg...translatornya kehed\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,0
USER gue votenye malah sholat shubuh gebleg bgt',1,0
USER Gebleg itu paling horor woy \xf0\x9f\x98\xad',1,0
USER gebleg jalur eug kalo ngampus ini edannn',1,0
"USER Komo pas minggu kamari urang kacikereteg,dahlah gebleg temaju'",1,0
USER Ngakak bgt ya wkwkwk gebleg bgt wkwk',1,0
USER USER Sakit gebleg ada3 aja lu',1,0
USER Temen gebleg itumah wkwkkw',1,0
USER USER Gebleg..... \nFitnah wae si petot teh \xf0\x9f\x98\x82',1,0
USER Kan baca \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nGebleg njir ...',1,0
USER Gebleg wkwkwkwk',1,0
RT USER gebleg jadi anak pantai.\n\nbtw jimon bahagia kayanya wkwkwk.',1,0
gebleg jadi anak pantai.\n\nbtw jimon bahagia kayanya wkwkwk. https://t.co/f8nCPlgCu0',1,0
"USER Baru ada aturan berlaku surut atau mundur, gebleg bener...ha..ha..ha..'",1,0
Gebleg banget lagi ngalirin air ke mesin cuci yg diputer drain nya kapan penuh mak\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER kenapa kok gebleg?',1,0
USER USER USER Pekok di piara.....gebleg',1,0
Sebenernya mah dari smp wkwk gebleg dah lama bgt ya-_- tapi bukan akun yg ini https://t.co/gxNlmqj33T',1,0
USER si gebleg acey\xf0\x9f\x99\x82 gabakal diembat juga dah paling',1,0
USER USER USER USER gua udah pulang gebleg wkwkwk',1,0
"USER yeh si gebleg, pencet aja @didiprks'",1,0
USER DAPIN GEBLEG LEWAT :(((',1,0
USER Yampun ak gebleg\xf0\x9f\x98\x82. Ak ketawa sampe nutup mulut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER Gebleg apa hubungannya ama susah. Salah baca njir gue. Hok oh, iya gue setuju.'",1,0
"USER USER Iyah anjir pdhl awal crita nya dah bagus sih, ehh si gebleg jadi boring bgt makin ksini'",1,0
USER TIDUR GEBLEG',1,0
USER \xe3\x85\xa4\n\xe2\x80\xb7 Bodoamat dasar gebleg.\n\xe3\x85\xa4',1,0
MELAUT LANJUT DOTO(Kayanya) with USER NABIL GEBLEG https://t.co/NOsqao4GSY via @YouTube',1,0
USER HEH 3 SERANGKAI GEBLEG',1,0
"USER GEBLEG BGT DEMI DAH ANJROT gue sampe mikir nih orang mikir gue Kristen kali ya makanya langsung ngirim shalom :'D""",1,0
Kek org gebleg gua https://t.co/Gamje17WFr',1,0
Trio danshi kosei gebleg ga ngerti lagi deh mereka \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/PAnaplTukH',1,0
USER Gebleg bgt\xf0\x9f\x98\xad',1,0
USER USER USER gebleg emang anaknya',1,0
"USER Anjir gebleg dah gue wkwkw bukan daging si, kenyel"" gitu warnanya kek daging ayam'",1,0
Match 3 nyemplung jurang dan mati wkwkwkkwkwkwk gebleg sanbing belajar nyetir!!!',1,0
RT USER USER GEBLEG SRAH',1,0
USER GEBLEG SRAH',1,0
gebleg bai u kenapa sih',1,0
USER IDIH GEBLEG \xf0\x9f\x98\x80',1,0
USER lu drmn ajaaa gebleg',1,0
USER GEBLEG AWAS JATOH',1,0
USER dih gebleg wkwk',1,0
Gebleg banget sumpah yg ngerusak harga nih.',1,0
USER gebleg anjrit si padill',1,0
"Cewe gabisa masak kok uwu, gebleg itu mah'",1,0
USER gebleg wkwk',1,0
ARGHHH SI GEBLEG BARU SADAR kemaren gak nge cek lagi buat nge purchase bookmark sama wp\xf0\x9f\x98\xad',1,0
USER Di fif. Sisa 8 bulan. Perbulan 535. \nDitawarin relaksasi tenor jd 12 bulan. Perbulan 400an.\n\nGebleg.',0,0
Gebleg banget nomor 1 masa disuruh milih cuma 2 jelas milih  ilkel lah gw:( https://t.co/hYvejVk89t',1,0
USER Kukira kau bilangin aku gebleg juga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad.',1,0
"Gua kira skrg minggu anjer. Gua bilang pergi ampe minggu. Lah gebleg, minggu mah besok'",1,0
anjrit dipulangin lg gw wkakakaka gebleg mending gw tidur td',1,0
USER USER USER USER USER USER USER EMANG CACA KAN GEBLEG\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER Diganti won, sieun nga gebleg card nya wkwk,  Udah won asepnya udah balik'",1,0
USER Wkwkwkkwkwkw gebleg cuz i know human. Di kira yang lain tau nya demit doang kali',1,0
"lupaa, gue ga ada cp gebleg'",1,0
"njir epel dateng2 bawa kuda, gebleg\xf0\x9f\x98\x82maji kakkoi'",1,0
USER Ya Allah.. masih mentingin CFD?...\nNutup mata kah aparatur pemerintah nya? Gebleg!\xf0\x9f\x91\xb9',1,0
USER iyakan anjrot gebleg',1,0
USER Cari liriknya di gugel gebleg',1,0
USER GEBLEG BGT EMG',1,0
GEBLEG BGT ANJIR \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/2aJo9fTOt0',1,0
USER Hahah memang gebleg',1,0
USER udah gebleg',1,0
"USER USER sia belum pernah nonton ma aing sih, aing mah tidur kalo nonton horor gebleg, iqraa geura'",1,0
"USER USER gobloc lu kan pasti ketauan, masalahnya ini hanbinmori gaboleh interaksi ama kita gebleg'",1,0
WKWKWK GEBLEG EMOSI AJA MASIH LABIL https://t.co/dwnoFqiqgR',1,0
"ngunu tok garakno tukaran, hidup gak melulu soal pasangan gebleg'",1,0
ini ak nonton dbk sub nya yg ga jelas apa si tawan yg ngomongnya kg jelas sih gebleg',1,0
USER GMN GEBLEG KOG DIHAPUS. KLAU PKAI AKU YAUDAH YG BWAH',1,0
Ngaret terus gebleg emang !\n\nKerja\nPrakerja\nDikerjain https://t.co/ZWUqwo4SPK',1,0
USER USER GEBLEG WKWKKWW',1,0
USER Gebleg itumah kodomo',1,0
USER JANGAN MARAH MARAH MULU GEBLEG \xf0\x9f\x98\xa0\xe2\x9d\xa4\xef\xb8\x8f',1,0
Gebleg sekali ketiduran  dr sore bangun2 dah jam segini\xf0\x9f\x99\x82\xf0\x9f\x99\x82',1,0
USER USER USER USER Betul baaang.. memakai USER  sm aja memperkaya para KADRUN GEBLEG',1,0
Lrt gebleg wkwkwkwkw\xf0\x9f\xa4\xa3',1,0
USER AKWOKAOWKW GEBLEG NIAT',1,0
"USER bbc ki ancen joss kok, bikin produk bagus tp limit. kan gebleg'",1,0
Gebleg nyieun macet wayah kieu. Jadi puputeran sim kuring ieu apeu! https://t.co/uigC2lzowx',1,0
USER dasar jablay gebleg\ntjakep tjakep narkoboooy \xf0\x9f\x98\xad',1,0
USER Lalu tidak ada solusinya? wkwkwk. Gebleg sekali.',1,0
USER USER Ngakak gebleg',1,0
USER Lah iya gebleg',1,0
Gua lagi mencoba menghargai uang gamau boros tapi kalo buat perut mah gas lah gebleg bener',1,0
USER wkwkwkwkwkkw gebleg .',1,0
USER lu ngaca gebleg',1,0
"USER Matanya gebleg. Baca atuh yg bener:'v""",1,0
hp kita iphone tapi gebleg untuk apa https://t.co/NhwBWsAVit',1,0
Anjir gebleg kurang 1 doang buat shooting =))',1,0
GEBLEG ADA SUNGJIN JAE KW HAMPIE GUE TEREAK LOH https://t.co/ed8FFcsqID',1,0
USER Iyaaa si apalagi ketemu netijen indo yg gebleg menuhin ig dia sama hate comments',1,0
USER ATASNYA EROR GEBLEG WKWKWK',1,0
"USER org maljum dih, gebleg sia'",1,0
"USER Gebleg, bebas bgt negri ini'",1,0
USER terserah kakak tua budeg gebleg manja aja\xe2\x98\xba\xef\xb8\x8f',1,0
USER Ya kan muji gebleg. Makanya cakep',1,0
HAH GEBLEG ANJRIT AW TOLONGG',1,0
Ko ksl ya returan blm di kirim balik gebleg dr tgl 19 Juni',1,0
USER Gebleg kacau',1,0
USER MASUK LAH GEBLEG\nhttps://t.co/HkglihF0w6',1,0
"USER GEBLEG, BUKAN GITU MAKSUT GUA AHSKAKAK.'",1,0
USER Ngakak bgt gebleg wkwk',1,0
USER heh iyaa makanyaa\nduh gebleg bgt diri ini\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER -mbaknya gebLeg bat ajg.. ngeseLin.. \xf0\x9f\x98\x82',1,0
USER USER Gebleg dijawa mewah kieu leuwih mahal ti sapeda',1,0
USER ih gebleg lu kek lagi bikin au',1,0
USER USER yah gebleg masi muda',1,0
USER USER USER Gebleg bgd\xf0\x9f\x98\xad',1,0
USER EH GEBLEG MALAH KE TAG DIRI SENDIRI',1,0
USER USER wkwkwkwk gebleg',1,0
USER Gebleg malah ditake carein \xf0\x9f\x99\x82',1,0
USER USER Lha opo enake? Gebleg kp wae po wqwq',1,0
USER Ndasmu gebleg tom...',1,0
"heran baduy segitu mistis nya kenceng pada masi berani ae buang sampah , gebleg. https://t.co/TYfYJEM4xL'",1,0
GEBLEG\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nNGAKAK KEPSLOK https://t.co/oJmhnJzpAT',1,0
USER Emang gebleg yg ngetik',1,0
MANA MANA GA ADA YG MULAI DASAR MEMBER GEBLEG',1,0
USER GEBLEG NAPA RUS WOY HAHA',1,0
USER WKKWKWKWK JADI MELELEH LAH GEBLEG',1,0
USER kasi tulisan gebleg\xf0\x9f\x98\xad https://t.co/aIiFHUFGQg',1,0
"USER Sama"" gebleg nya...yg dibelikan dan yg membelikan sama"" error \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa'",1,0
USER USER Gebleg pusing liatnya',1,0
"USER Gebleg,, kagak,, pindah dari Kamar 21 ke Kamar 20 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",1,0
USER Elu gebleg el wkwk',1,0
USER Ko gebleg sii kak lucu dah ahhahha',1,0
USER USER Gebleg yah dlu hhaa',1,0
USER USER GEBLEG WKWKKWKWKWKWKWK',1,0
USER gebleg mau misuh jadinya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,0
USER gebleg bgt tapi..\n\niya sayang',1,0
"USER Masa bikin lagu judulnya ""merasa horny"" gebleg anjerr ngakakk\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,0
USER Gebleg bener tuh anak ya Tuhan. Gue mikirnya kmn mn jdnya tulung',1,0
USER USER GEBLEG BGT \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER koreksi, bukan lucu tapi gebleg sehingga membuatku tertawa terbahak-bahak\n\nHA U CLOWN\xf0\x9f\xa4\xa1'",1,0
USER OYA BARU SADAR DASAR GEBLEG',1,0
yg namanua ucha gebleg',1,0
USER Wkwkw gebleg',1,0
USER GEBLEG WKWKKW',1,0
"USER Gebleg hamil aja belom, masa udh lahiran beb\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1,0
"USER Gebleg bukan gua njir, itu mak maknya'",1,0
"USER Amukin aja Tan, gebleg wkwk'",1,0
USER IDONG \xf0\x9f\x98\xad\xf0\x9f\x98\xad EKI SIAPA GEBLEG \xf0\x9f\x98\xad\xf0\x9f\x91\x8e https://t.co/OcvdxBVeEP',1,0
USER USER USER gebleg bgt\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb',1,0
USER Ih si gebleg',1,0
USER gebleg wkwk',1,0
"Setiap manusia pasti pernah bikin salah, cuma ya kalo bikin salah nya tiap waktu ITU MAH GEBLEG ANJIR...'",1,0
yaaa gue mana ngerti barang macem fitting pipa begitu gebleg',1,0
"USER Gak ada apa2 cuman kuper aja gak tau keadaan sebenarnya, cuma ikutin apa yg lagi ngetren dikalangan kadrun gebleg'",1,0
Gebleg anjir bisa kitu https://t.co/uuYPEJ6yeO',1,0
USER Gebleg wkwkwk',1,0
gebleg bgt gw',1,0
gitu doang udah serasa jadi hacker internesyenel gebleg',1,0
USER gebleg bgt emang',1,0
USER USER USER Org gebleg ya begitu',1,0
USER Lah gebleg',1,0
Itu foto tahun lalu gebleg gk punya foto w',1,0
how to menolak ajakan teman ngajak join tarka ya aduh hoream gebleg',1,0
USER Gebleg. Monster aja cantik ya',1,0
USER kTIKAN GWE KNAPA ANJING KOK GEBLEG',1,0
USER JANUARI GEBLEG LO MASIH ON',1,0
USER LU KEK GEBLEG ANJG KETIKAN LO',1,0
USER Wkwkwk gebleg',1,0
Yaoloh global university novel gebleg bgt\nGa bisa berhenti ketawa wkwkwkwk',1,0
USER USER USER ((gebleg)) ngakak njir',1,0
USER kan reborn gebleg mO GUE PUKUL LO YA',1,0
USER \xf0\x9f\xa4\xa3\nLah apasi gebleg',1,0
USER \xf0\x9f\x99\x8f malah tos anj gebleg',1,0
USER Gebleg ni statement nya!!! Tanpa kelas berarti menuju kepada keadilan sosial cuuuuk. Sakit mah gak ngeliat harta.',1,0
"USER Jawabin Nder. \n\nDengan kamu nanya gini bukannya aku jadi paham mok kodein ajakim nikah, malah muak gebleg.'",1,0
USER Bukan permennya gebleg.',1,0
USER Aku wes diselingkuhno tapi dijak balikan mantan iseh gelem. Kan gebleg \xf0\x9f\xa4\xa3',1,0
USER USER tolong fren koncomu ojok oleh ndeso',0,0
Urip neng ndeso kui ora mayar. https://t.co/36eFmqDJqD',0,0
USER celeng sak ndeso',1,0
USER dikata ndeso ntar kalo perkara masak mie aja ga bisa',0,0
Nek nang ndeso mbojo wong loro\nSik Wareg sak ndeso\xf0\x9f\x98\x8a https://t.co/oL1dcjEbyz',0,0
"USER Ini pake komputer, photoshop https://t.co/cU8FeSQSqS'",0,0
USER Mung cah ndeso mbak\xf0\x9f\x98\x82',0,0
USER ndeso omae....tp service',0,0
"USER Wedok ngeneki dadi mantune ibumu dirasani sak ndeso ketoke, meskipun ayu\xf0\x9f\x98\x86'",0,0
USER Mesti nyolong tan ndeso wkwk',0,0
USER USER O maklumi mba aku cah ndeso',0,0
Iki nek nang ndeso ku di kiro (sensor)  sek https://t.co/ta1NN6nxPC',0,0
USER Nah ntu apa mungkin ini juga Nyambi \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0
USER Biasanya pelaku cabul yg disensor',0,0
"USER USER Yo lek aku ga mbelani mas,mosok aku teko ndeso nak sby mek tuku soto tok.'",0,0
USER Padakne ning ndeso mas. Nek enek turahan dibungkusi gowo mulih\xf0\x9f\x98\x82',0,0
USER Sebagai wong ndeso nek tiru dinda bojone yo klisir mbak\xf0\x9f\x98\x82',0,0
Ya mau nya pulang lho.. Tapi ribet rapid dan tes swab nya itu lho.. Emang dipikir aku kerjo ning Kulon ndeso piye lho..',0,0
"Cari #mutualan temen cewek, tapi yg cuek banget. Wkwkwk'",0,0
USER Ngapurane Pak...\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f wong ndeso',0,0
"USER Sesama wong ndeso yo mbah,seng penting bisa moco TL dah sng ,\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x8b'",0,0
USER RASA SAKURA TUH RASA KEMBANG GITU TA? MMF NDESO BANGET AK',0,0
USER Cpt cari calonnya. Sebelum ketahuan sak ndeso \xf0\x9f\x98\xa1',0,0
USER Ada deeeh \xf0\x9f\x98\x81\xf0\x9f\x98\x81 wong ndeso kluthuk mbh \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',0,0
USER Semangat ya meng\xe2\x9d\xa4\xef\xb8\x8f',0,0
"Wong rabi ae Podo heboh Kabeh, ndek ndeso akeh sing rabi ndadak ora Podo heboh'",0,0
"urip nang ndeso keras lur, koe gawe polah, tonggomu seng ceramah'",0,0
Ndeso nemen sumpah aku ki',0,0
USER Wkwkwkwk akune sek ndeso ora reti kuwi sopo brarti',0,0
"USER Nek ng ndeso mesti enek turahan sop, snack, sego. Sek entek cepet es buah \xf0\x9f\x98\x82'",0,0
"USER saya ndeso,,jd sy mlih merakyat'",0,0
USER Mampir bentar cari kawan\n#OposisiBersatu',0,0
RT USER Paha Anak Ditusuk Gunting Bila Menolak Disetubuhi Bapaknya https://t.co/DXaNG8qveq',0,0
USER lidah ndeso ku tetep milih sambelan pedes kalo ada hahahaha',0,0
USER Muk Podo sawah lor ndeso yakin',0,0
"USER Wajar, we trah e ndeso'",0,0
RT USER Karena hasil akan sepadan dengan usaha yang kita lakukan #BNIQuotes https://t.co/BrVlWbEMyM',0,0
USER Layo apalah wong ndeso koyo aku ngene iki \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',0,0
USER Sah sah aja sih yg namanya obsesi nder.\n\nTapi luweh penak urip nang ndeso koyok e.\n\xf0\x9f\x98\x85',0,0
"Anak jaman naow yg bilang lupis ""ndeso"" berubah pikirankah kalian? \xf0\x9f\x99\x82 https://t.co/xs49ZhL0re'",0,0
USER Tambah maneh kyok awak e upil2 ngene urip ning ndeso wkwkwk',0,0
"RT USER Pemerintah Sebut Istilah 'New Normal' Pandemi Covid-19 Keliru https://t.co/8LX9qxc9nl""",0,0
USER USER USER mey doang ap yh yg agak ndeso ajh gk ad brisik2x',0,0
USER USER USER Arek ndeso ternyata',0,0
USER USER Ndeso banget ya bang..\nEnte tau aja bang...',0,0
"knpa ak suka skli sm panganan ndeso unthuk cacing, mmm'",0,0
"USER Wong ndue duit bebas, rabi gaiso lapo lapo yo cuek, coba wong ndeso, ga ndue duit gaiso lapo yo dirasani tonggo'",0,0
USER lek ndek ndeso wes di paido gak ketok pacaran lamaran langsung rabi fix meteng disek',0,0
USER Makasih sygg\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97',0,0
USER USER NL itu mana sih Kak? \n\n*wong ndeso pelosok iki\xf0\x9f\x98\x85*',0,0
"USER iyhh,,'",0,0
USER Pagi \xe2\x9d\xa4',0,0
"USER USER Sok londo, rai ndeso..'",1,0
USER Hehehe iyo lur wes payu e...\nKan ciwi2 ng ndeso ya akeh sek jilbaban plus kocomotoan ~',0,0
