isi_tweet,uk,hs
USER RT USER USER Geloo  geuleuh aing ..ngabacot wungkul',1,1
USER USER Geloo  geuleuh aing ..ngabacot wungkul',1,1
"USER USER Toxic fans, superior fans, geuleuh aing hyg nalapung'",1,1
"USER RT USER Geuleuh lah lamun keur ngumpul aipek tungkul we trus nyoo hp, akumah lamun keur ngumpul, HP mah sok disakuan. Trus nyo\xe2\x80\xa6'",1,1
"USER USER Hehehee..\nJanten isin ahh\nGeuleuh atuh a'\nMasa iya ad akun yg ngoceh2 mulu nakut2i qta2 \nSuspendlahh takedownlahh tangkep siloplah bla bla bla..\nIni negeri kami..\nKami bebas bersuara ttg mrk yg gila!\nHahahahahaa..\nSalaam..""",1,1
"USER Tapi aing sok geuleuh, loba motor/mobil sangeunahna ngebut di nu becek gigireun aing -_- https://t.co/fdE9XfScFB'",1,1
"USER USER USER Ko digaruk sih Ade? Ah sialan, gue paling geuleuh sama yg Abang adean, inget bf dulu selingkuh pura2nya Abang adean'",1,1
USER USER Geuleuh maneh gay',1,1
USER USER USER USER geuleuh aing sieun ka letak',1,0
USER RT USER AWKWKWKWKWWKWKWKWKWK Abis udah muak banget ama kaum liberal sok open minded pdhl isinya kaum munafik semua geuleuh. \n\nMere\xe2\x80\xa6',1,1
"USER Eta naon nya gunana si USER pernyataan sikap mengatasnamakan 'Mahasiswa' ekeur kuota teu pira 300 rebu, bari jeung teu jelas alokasi kuotana\n\nMenurut aing sih geuleuh mun hayang numpang eksis 'Panjang Umur Mahasiswa' mah ",1,1
"USER Geuleuh, tpi aing pernah sayang jadi gmna?'",1,0
USER RT USER AWKWKWKWKWWKWKWKWKWK Abis udah muak banget ama kaum liberal sok open minded pdhl isinya kaum munafik semua geuleuh. \n\nMere\xe2\x80\xa6',1,1
"USER AWKWKWKWKWWKWKWKWKWK Abis udah muak banget ama kaum liberal sok open minded pdhl isinya kaum munafik semua geuleuh. \n\nMereka aja berani ngata2in syariat islam, masa kita ga berani bela agama sendiri, yegak? https://t.co/J1UyiagbcZ'",1,1
USER RT USER USER USER USER USER USER USER USER geuleuh sia nyaho teu geuleuh',1,1
USER USER USER USER USER USER USER USER geuleuh sia nyaho teu geuleuh',1,1
"USER kenapa geuleuh sendiri padahal aing yang typing jamet, oasu'",1,0
"USER USER Iya. Capek gak sih? Ya capek sih iya, tapi menyerah bukan pilihan gak sih? Geus geuleuh aing.. tapi kumaha atuh.'",1,0
USER Fix jam jiday aku ga pake seragam sekolah alias jamet abis yeuh aing geuleuh tingal na',1,1
"USER Geuleuh lah lamun keur ngumpul aipek tungkul we trus nyoo hp, akumah lamun keur ngumpul, HP mah sok disakuan. Trus nyoo hp batur.'",1,1
USER Naha tuh si jepin macem jepri di dismet. Pen dipanggil aa. Geuleuh aing',1,1
"USER USER Taeeee, geuleuh aing haha'",1,0
USER USER Iyaa bebb syaapp! Maacih beb.\nGeuleuh ihh maneh beibii beibi',1,0
USER USER Mabur sia bebegig lah geuleuh aing',1,1
"USER RT USER tah ieu kuya na cimohay , bebeb jeriko. sangee epritaim epriwer , siga jamet ajig siateh ko. padahal geus anakan heran da.\xe2\x80\xa6'",1,1
USER Dulu teh nanaonan sih aing pernah sosoan ngedeketin k*rs*k hahahaha kacrut bgt nyet',1,0
USER USER USER USER Sy akan bende ni jadi dr sisi kerdil saya. Sy akan tgk execution/perlaksaan ni menjadi ke tak dgn kerajaan sekarang. Dgn kondisi kerajaan sekarang. \n\nJgn kata abg tak sokong.\n\nKata la kot mana pon. Jgn polow PAS k,0,0
USER USER Dengerin dari awal sampe tuntas.. pahami  materinya.. ujug ujug pada cap budak sex selangkangan.. kapir mana ngerti ceramah model gini..',1,1
USER Menghinakan dan menistakan tanah asal\n\nNgalenong kopar kapir sangeunah bukur betu\n\nMengaku aku pemilik setipitak di tanah yg baru\n\nMerasa paling bener dari siapapun\n\nKeur suting pilem naon\n\nNgenyotan kanyut ngentotan bujurna kanyut sia,1,1
"USER USER USER hahahaha bener tuh, dia menjalankan produk  kapir tp sok belagu, lupa kali klo dia makan gaji dri si kapir..'",1,1
"USER USER USER USER Loe perhatiin itu ndro ceramah ustadz loe siade, seolah2 agama ngak penting. Seakan2 agama menghambat kemajuan teknologi gtu. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6",0,1
"USER USER USER USER Kebiasaan sia mah kopar kapir wae mun teu sapemikiran teh, sia sakola teu sih? Di ajar teu ku guru sia mun beda pendapat teh kudu kumaha? Lebar duit kolot sia mun sia goblog keneh mah https://t.co/LHsV",1,1
USER USER Kapir sialan',1,1
USER USER O.. berasa perempuan lo kontedd?!!..\nPantes nyinyir doang kebolehan lo. Kapir sialan!',1,1
"USER USER USER USER Kasian, niatnya mau sok pinter dgn nyindir2 esemka, gataunya malah ketohok sendiri kan lu bang USER \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nProduk aseng kapir pencetusnya ideologi PKI tuh",0,1
"USER Ekspetasi ku kegedean, nanno ga gitu kejem ko'",0,0
"USER *bias banyak schedule, nongol disana sini*\naku : agensi ih kejem bgt mbokya dikasih istirahat\n\n*bias liburan, tenang, ga ada kabar*\naku : kangen banget mereka ihhhh lg pada ngapain yaaa\n\nduality fans \xf0\x9f\x98\xad tapi, dear bias selamat ",0,0
"USER QA/ misii mau numpang jual baju2 preloved aku, ada yg mau cardi ini? Tawar aja yahh tapi jangan kejem\xf0\x9f\x98\xa2 https://t.co/nZuxa9EHPK'",0,0
USER USER Emang si pitnah ngapain aja kok dia kejem?',0,0
"USER Karena rl gue masih kejem, jadi gue milih main. https://t.co/CbzoMI0phP'",0,0
USER USER si yonggi dari kemarin kejem bgt\xf0\x9f\x98\xad',0,0
USER USER kejem banget itu bapak2 yg jualan topeng. untung si naruto tahan banting! mana umur dia masih kanak2 pula \xf0\x9f\x98\xad',0,0
USER USER hehh kejem amat\xf0\x9f\x98\xad',0,1
"USER USER pamit ke toilet meng, kejem bgt gabole:('",0,0
"USER Sumpa itu kejem bgt yg bikin editan komenan ig nya ""pasutri baru""\n\nUdah lah gais, masalah ga bisa masak mi urusannya jangan digede2in demi konten doang :""\n\nAku kasian aja liatnya :""'",0,1
USER USER Ngak ad masaaa! \xf0\x9f\x98\xad kejem bgt emng hyungg\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2',0,0
USER USER Kan 6 tahun wkwkwk kejem banget itu kalau 6 tahun wkwkwk',0,0
USER USER kejem bener lu ah nidhii',0,0
USER USER kejem boi',0,0
USER USER USER kejem bet mulutnya',0,0
USER USER yg dikira dah mati sapa woe\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad kejem banget\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
"USER USER Majikan saya masih 1 garis keturunan sama Firaun, semena-mena apalagi kalo dimandiin setan kalah kejem https://t.co/QVg8TuUJuR'",0,1
USER USER Boleh gaksih doain gitu? Tadi kelar ngubur aku doa gitu juga hueueue abisan kejem',0,1
USER USER Iyaaps kejem banget \xf0\x9f\xa4\xa7\xf0\x9f\x98\x9e',0,0
USER USER wo.... kejem',0,0
USER USER siapa kamu minta anter anter! sana kerja! \n[seungmin kejem ceritanya padahal besoknya udah didepan rumah. gengsi dia\xf0\x9f\x99\x88]',0,0
"USER ""Dan buka indosiar""\nOkee sekarang guaa mulai\nTakut buat nikahh\nTerimakasih indosiar\nRumah tangga kejem amatt sii\xf0\x9f\x98\x91\xf0\x9f\x98\x91'",0,1
"USER Heran deh gue, bibir netizen walaupun kejem ada benernya juga ya'",0,0
"USER Lebih kejem dari shawshank prison keknya om, Andy dufresne masih bisa laundring duitnya kepala sipir https://t.co/lz9rduUI58'",0,0
"USER Emang keliatannya kejem, tp itu prinsip dasar buat bertahan hidup.\n\nWaktu kecil gatau knp pikiranku udah sejauh itu, udah mikirin resiko jangka panjang karna menjadi tunggal yg harus siap menjadi tumpuan ibu esoknya.\n\nKalo orang lain bi",0,0
"USER USER hahaha itu aku bgt waktu sd, dlu byk yg ngatain aku gendut, dekil, dll. dia cowo sih orang nya, suka berantem jg, tp aku klo murka psti lebih kejem dr dia. dia aku tonjokin abis dia ngatain ky gitu, bsknya badan dia sakit2 trs ga mas",0,0
USER RT USER Bapak Siwooonnn\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\nkejem bgt sih pak.',0,0
USER Bapak Siwooonnn\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\nkejem bgt sih pak. https://t.co/6qvMTg78lE',0,0
"USER kami cari partner single yg sesuai selera kami. room selalu kami yg sediakan, kamu tamunya, jadi kamu bisa kami usir kalau tiba2 kami hilang selera \xf0\x9f\x98\x80\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3.. kejem kan!? yes itulah kami'",0,0
USER USER kejem bangett onyaa',0,0
"USER USER Udah paling serem yg eps bunuh""an sekelas, sama koh yg dibunuh dikamar mandi sih kejem'",0,0
"USER USER Jakartee kejem, bang,,\nAmpun ampuun dah'",0,0
USER USER gatau riz sumpah kejem bgt',0,0
USER pengen jual di tegal aja tp apa daya disini nawarnya kejem.\n5jt ditawar 500rb. goblok. \xf0\x9f\xa4\xa3',1,1
USER USER Dulu waktu kecil pernah liat video genosida di bosnia masih pakai vhs (diem2 nimbrung d blkng)... bener2 horror..kejem banget tentara serbia entah mereka dikasih makan apa bisa ganas gitu.. insya Allah muslim bosnia yg wafat Sya,0,0
"USER USER Stop stigma kaya gitu yuk bisa yuk! Lingkungan sosial kadang tuh jahat banget, bukan karena standarnya. Mulut tetangga (atau nyinyiran netijing) lebih kejem daripada kucing garong ngegondol ikan bandeng.'",0,0
USER USER yup betul a wkwk ga pede juga iya. trs ak kurang di komunikasi si. jadi kalo ngomong udh keburu takut trs buyar. kalo di rl mungkin bisa di tolerir kali? tp bayangin salah kata di sosmed? jejak digital kejem. makanya setuju/ga lebih s,0,0
USER USER buset kejem amat :(',0,0
USER USER Sama gakuat kejem ma ray \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
"USER USER USER Om kejem, dia baek lohh'",0,0
USER USER Kalo ortunya kejem ya dia gabakal sekolah samsek. Kerja dr pagi ampe malem aja di situ',0,0
USER kejem bgt bapak\xc2\xb2nya \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/BmU9N9D2nX',0,0
"USER Mereka yang kurindukan\xf0\x9f\x98\x94\n*aku dudu seles hape\xf0\x9f\x98\x84\n**lebih kejem seko seles hape mungkin iso \xf0\x9f\xa4\xa3\nMasi the best kameranya sampe saat ini ROG Phone 2, Zenfone 6, Samsung Note 10+, Mi Note 10 Pro *yang",0,0
"USER USER Nontonnya antara mau bilang vibes fire nya kurang kerasa, atau nyalahin i land nya yang kejem ngasih lagu fire ke trainee :\xe2\x80\x9d)\nKan saya jadi serba salah :\xe2\x80\x9d)'",0,0
USER USER kgk bakal inget ct elo kejem\xf0\x9f\x98\x81\xf0\x9f\xa4\x9d',0,0
USER Sumpah kejem bgt ceritanya njir.',0,0
USER USER yaallahh sempet sempetny org kejem bgt \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER Prank berujung mabes(marah besar) huwaaaa\xf0\x9f\x98\xadmampos gua\xf0\x9f\x98\xad\xe2\x9c\x8a\nGua kejem gak sih? https://t.co/gfsFUZMTI7',0,0
USER USER USER ngakak bgt wkwkwk pokoke omongan tanggane luwih kejem daripada apapun',0,0
USER USER USER Iya plot twistnya yg kejem\xf0\x9f\x98\x82',0,0
USER USER Filternya kejem',0,0
"USER USER Frutang udah kegusur sama ale2 bang,,,,hahahahahahhahahaha kejem nya dunia perdagangan, ga boleh liat orang sukses dikit, bikin yang serupa, ampe tinggal nama nya doang,.'",0,1
USER RT USER USER Nek ayu yo masio gaiso opo2 yo payu iso bertahan nang ndunyo seng kejem iki. Wes elek gaiso opo2 yo dadi opo truss',0,0
"USER USER Gila main hp ketawa"" sndr emg kejem bnr'",0,0
USER USER USER kejem banget \xf0\x9f\x98\xad',0,0
"USER USER USER Tiati, diawasi lo. Lg kejem ini'",0,0
"USER kalau gak bisa masak emangnya kenapa? masih ada hari buat belajar masak, kejem amat mulut netizen'",0,1
"USER USER USER USER wow,  kog kejem banget...'",0,0
USER USER USER lah anak shitpost omongannya bar bar kak. kejem g ada polisi ninu ninu disana\xf0\x9f\xa4\xa3',0,1
USER USER USER kejem banget hyung\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad',0,0
"USER USER ya allah kejem banget :')""",0,0
"USER Terlalu polos terlalu apikan, eling iki wes 2020 wongwong soyo kejem, mbuh kui konco kentel opo malah dulure dewe!'",0,0
USER Hah? Kaga bisa masak nasi sm indomie itu uwu?\nNo. That's lame. And downgrading. \nKamu sebelum pake embel2 perempuan adalah manusia. Dan memasak adalah salah satu bentuk skill untuk bertahan hidup. Ga bisa masak nasi sm indomie lu mau ngapai,0,1
USER USER Kurang kejem dey\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f',0,0
"USER Dunia ini kejem banget emg. Usaha baik pun bisa dibalas dengan kekejaman. Segala hal baik yang kita lakukan ga ada yang diingat, hanya keburukan kita yang diingat. Dan itu jadi dasar utk membalas kita dengan kekejaman'",0,1
USER USER kejem ya kejem',0,0
USER Hari kerja aja delaynya kejem. Apalagi sabtu minggu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
USER USER apalg ini iland lebih kejem bgt \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
"USER RT USER Setelah kemarin bikin tester untuk ibu pkk 'lidah-lidah kejem' dan mrk bilang enak, sekarang istriku dapat pesanan banyak.\xe2\x80\xa6""",0,0
"USER USER sialann ituu jarinyaa kejem bgt ga disekolahin apaa, mana pake capslock. kaa rere ttp smgt ya!!!\xe2\x9d\xa4 Luv uuu!!!\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'",0,1
USER USER USER Lebih baik jadi fakboy dari pada nyantet orang ya dosa ya kejem',0,1
USER USER pintah lebih kejem dr pada pitnes\xf0\x9f\x98\x94',0,0
"USER USER kejem bgt ah, nangis nih'",0,0
USER orang2 pada kejem negonya\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
"USER USER Ya ampun baca ceritanya tertarik karna pernah diganggu juga jaman kecil dan selalu aku bales kejem orangnya, mau cewek ataupun cowok. Ternyata zodiak kita juga samaan \xf0\x9f\x98\x82'",0,1
USER USER mba Hima sing semangat ojo kalah karo dunia sing kejem iki Allah iku meski selalu ono \xf0\x9f\xa4\x97\nmeski ati ambyar tetep sabar tabah berjuang lan  ikhtiar\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c',0,0
USER USER USER Wkwkwkkwk... kejem bener lu bang \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
USER astagfirullah doanya kejem banget \xf0\x9f\x98\xb3\xf0\x9f\x98\xab https://t.co/Fmb8Bhh8j1',0,1
USER USER USER wadu kejem bgt wkwkw',0,0
USER USER kejem bener ditinggal',0,0
USER USER pun10 ini disuruh milih??? kejem bbener pilihannye?',0,0
USER USER anjir kejem ya wkwk',0,0
USER USER USER \xf0\x9f\x99\x84\xf0\x9f\x99\x84 fitnah.. lbh kejem dr mutilasi.',0,0
USER USER kejem',0,0
USER USER Widih kejem',0,0
USER USER Iya kak anjir penilaian kmrn aja kejem sekali\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER USER kejem \xf0\x9f\x98\x82',0,0
USER kejem banget udah dikasi fire \xf0\x9f\x98\xad https://t.co/zUqdwuRABD',0,0
USER USER USER kejem eram:(',0,0
USER RT USER USER USER USER USER Udh seharusnya gue kejem sama bae bakso emang',0,0
USER USER USER kejem bener werwerwrwrr',0,0
USER USER Knetz kejem \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER Ada juga bikin konten tiktok anak kecil ga ngerti apa apa dimarah2in ga jelas (well iyasih boongan tapi dia ga ngerti wuoy.. dia cuma inget ekspresi lu marah2 kejem ke dia) ingatan itu ada',0,1
USER USER kejem ya',0,0
USER USER Fay.. lo kejem ama gua. Ini gua mau berangkat ngantor kagak jadi \xf0\x9f\x98\xad. Duduk lagi gua.. gincu gua belepoten karena jadi kang keong \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad. Jangan bikin dug,0,1
USER USER Lu kejem sih pak jd sad.g',0,0
USER USER USER USER USER Udh seharusnya gue kejem sama bae bakso emang',0,0
USER USER Walaa jangan dongg. Malah lebih kejem :(',0,0
USER USER Engga kejem tauu\xf0\x9f\x98\x86',0,0
"USER skrng mau jadi perempuan yg kejem aja. gausah kasian2 tai anjenk. gue udah empet banget. orang aja ga kasian sama gue, ngapain gue kasian sama org laen?'",1,1
USER USER si yanto mah emg kejem\xf0\x9f\x98\x94',0,0
"USER USER Tolong ya yg paling asdfghjkllll adalah kenapa teman"" dekatku sekelas, dan aku terpisah sendiri astaghfirullah kejem.'",0,0
"USER USER Ini bisa kok dilaporin, ranahnya udah agama jadi masalahnya udah serius. Kalaupun nanti saat sidang dia menangin dengan ""suap"" seengganya dengan bukti tweet ini dia udah bisa kena sanksi sosial. Kalau di luar negeri lebih kejem sih, ket",0,1
"USER USER kejem emg, ngereport lewat wa bisa ga sih'",0,1
USER Ini dunia yg kejem apa akunya aja yg naif?',0,0
USER Pulp fiction: itu kejem gt banyak darah\xe2\x80\x9dan sama ad scene sexual harassment jd kl yg ga kuat sm yg gitu jgn di nonton mendingan hehehe',0,0
"USER USER macamaa btw pulp fiction tu kejem gt kl ga kuat sm darah\xe2\x80\x9dan jgn nonton mendingan,,'",0,0
USER Gk tau mau nge drop apaan sumpah gk nyiapin apa\xe2\x80\x9d ya allah kejem bat ma bias ndiri choi san lopyu lah pokok a\xf0\x9f\x98\xad\xe2\x9d\xa4\xef\xb8\x8f',0,0
USER USER Kato emak aku : jangan kejem nian jadi manusio :))',0,0
"USER USER USER pelatihku kejem, di tinggal ngopi rokokan \xf0\x9f\x98\xad'",0,0
USER USER :) kejem',0,0
USER USER USER Lebih kejem realita yang nggak sesuai aplikasi',0,0
"USER USER aku masih cupu mbaa. mba sekar tatag poool :"") sedih yaa mbaa? bener bener yaaa jari mereka tuh kejem banget. aku bacanya nyebut terus. kobisa ngomong sejahat ituu'",0,1
USER USER USER Joy unnie kejem sekali \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83',0,0
"USER Yaealahh dulu pas minjem baek2,gua nagih dia lebih kejem \xf0\x9f\x98\xa9\xf0\x9f\x98\xad'",0,1
"USER Baru sadar, sifat munafik yg paling kejem tuh munafik sm perasaan dan diri sendiri. Shameonme'",0,0
USER USER Njir kejem amat ya\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
USER USER Kurang kejem ga tweetku ?',0,0
USER USER kejem bgt wkwk',0,0
USER USER YaAllah kejem bet',0,0
USER USER kok kejem kenapa..',0,0
"USER USER bisa jadi si,, soalnya ni ya aku kan hbs liat queendom kan ya itu kek kejem gitu anjrit sm sunbae sunbae'",0,0
USER kejem banget ya orang orang tuh https://t.co/n4ILPah0gd',0,0
"USER Review setengah babak ""tell me what u saw"" \n\nPlus : genre detektif aku suka kabeh \n         : lakon utamae gk over power\n         \nMinus : kurang kejem (msok senjatae benda tumpul kabeh \nPdhl korban mutilasi,\nKetoro cek iso di liat semu",0,0
"USER USER huh,kejem,mual juga'",0,0
USER USER Ya Allah kejem banget',0,0
USER USER USER Hiks kejem bener makk',0,0
USER USER kejem yh km',0,0
USER USER tega bgt tu cowo\xf0\x9f\x98\xad\xf0\x9f\x98\xadkejem tau',0,0
USER USER aww adeknya kejem',0,0
USER USER liaaa kejem bgttt',0,0
"USER USER USER Asli ini 'Girls World' bener\xc2\xb2 kejem, sampe jadi tim nyimak. Karna takut salah nyalahin orang yak hyung :'(""",0,0
USER Gapapa sesekali kejem bee https://t.co/vQe2FdD29V',0,0
USER USER kejem\xf0\x9f\x98\xa0',0,0
USER USER Aku udah sampe ep 2 kakkk. Kaget bgt donggg penilaiannya kejem bgt ternyata\xf0\x9f\x98\xad',0,0
"USER USER Ya ALLOH sopo kejem amat,,'",0,0
USER USER Heh kejem',0,0
"USER USER Sbenernya bujkan ngebunuh sih.. lebih tepatnya ngebuat bunda meninggal :""klo ngebunuh kejem banget wkwk'",0,0
USER USER USER USER Duh.. Inay mah jgn heran yun. Kue tart jatuh aja masi dimakan kok. No worries.\n#kejem',0,0
USER USER Wkwkwk kejem',0,0
USER USER bagus sih kta aku kek yg kejem kejem gitu',0,0
"USER suka heran orang yang suka tbtb ngmng kejem, pada gak punya hati apa gimana si \xf0\x9f\x99\x81'",0,1
"USER ancok, gara-gara pengawase kejem garai dadi goblok cik :(('",1,1
USER USER kenyang ngga kejem iya \xf0\x9f\x91\x81\xf0\x9f\x91\x84\xf0\x9f\x91\x81',0,0
USER USER kejem dhe\xf0\x9f\x98\x80\xf0\x9f\x99\x88',0,0
USER RT USER janga terlalu mencintai dunia ya.\ndunia kejem banget',0,0
USER USER Voice lbh kejem sih',0,0
USER janga terlalu mencintai dunia ya.\ndunia kejem banget',0,0
"USER USER Ini mafia tapi nggak terlalu kejem, menurutku lebih ke soft(?) but maybe you can check it out\nhttps://t.co/urXfKSMLVa'",0,0
USER USER AHha ta lhe k jelak mejatoto jej lomlak aolep men im emn . BTW   Key ta eo iaar boke ? Koleen jinen leen ba enjab riep unin amro ben10 diwoj im rooltok mama r tok im kobelok kejem en motan ot jidik idiwoj lo windows kan jonan ao bwil ,0,0
USER USER hmch kejem yh',0,0
"USER Seng bosen delok drama cinta2an \ncobak delok.o ""save me"" \n Plus : ceritane apik\n          : lakone masuk akal \n          : kisah persahabatane lucu\n\nMinus : rodok kesuen ketok lek mengulur2 durasi \n            : kurang kejem titik'",0,0
USER kejem yo perlu https://t.co/aMYlhohTu6',0,0
USER Tadi mlm pertama kalinya ngeluh bner bner ngeluh \ntuh snap wa aja masih blm 24 jam \nlangsung tiba tiba smuanya sempro \nWkwkwkwk kejem bener dunia',0,0
USER USER kingdom lebih kejem dr wab kah nes?',0,0
USER USER kalo temen kita kejem kita harus melebihi kekejaman mereka \xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc',0,1
USER Kocing nya kejem USER https://t.co/byX4yNi7O3',0,0
"USER jgn kaget klo aku tiba"" ngetweet kek tadi\xf0\x9f\x98\x94 ak bisa berubah jd soft, kalem, imut, galak, kejem, jamet kapanpun\xf0\x9f\x98\x84 serius dah ga boong\xf0\x9f\x98\xad\xe2\x9c\x8c\xf0\x9f\x8f\xbd'",0,0
"USER Vinland saga sadis bnget eyy :"")))))) kejem bnget :"")))) tapi masih mo lanjut nnton\n\nDasar aku'",0,0
USER ah ibu update wa nya d luar negeri smwa masa dagangan sy d tawarnnya kejem bener bu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 wah kl uda jd ibu2 gw gbole gini ni hha',0,0
USER USER Awoakwjkwkka kejem bgt rep nya a https://t.co/qE81OwaASV',0,0
USER USER Masih ada yg lebih kejem wkwk',0,0
USER USER Gua jadi papanya lebih kejem dari ini kali',0,0
USER USER kejem ni.',0,0
USER USER tambah kejem ik \xf0\x9f\x98\xad',0,0
"USER USER kenapa 2 persi sik, bintang kapal kejem bener \xf0\x9f\x91\x8e'",0,0
USER USER wkwkwkwk kejem tenan koe masss! \xf0\x9f\xa4\xa3',0,0
USER USER yauda kejem berarti',0,0
USER USER ga kejem kok',0,0
USER USER USER Aku taehyung versi kejem',0,0
USER USER Aaa kejem beb\xf0\x9f\x98\xad',0,0
USER USER 7 guru semua. Yg lain ada yg ku block sama ga save\xf0\x9f\x98\xad kejem bgt aku',0,1
"USER USER Terus kalo ga belajar bisa jeblok nilainya jadi F :"") lebih kejem perkuliahan di the sims kayaknya key wkwkwk'",0,0
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Jangan kasarin pacar gua elah, kejem",0,0
"USER USER Pancen lambe ki nusuk e luwih kejem nder, wong ayu/bagus ki relatif. Pengen napuk rasane yen diarakno ngono, tapi rapopo gak perlu ngerungokno omongan e wong2'",0,0
"USER USER Ibu, karna dari kecil diasuh sama keluarga ibu meskipun banyak omong dan pas udah gede ak diusir dari sana\xf0\x9f\x98\x80\xe2\x9c\x8a\xf0\x9f\x8f\xbb\nKeluarga ayah lebih kejem intinya'",0,1
USER USER Anjir kejem amat',0,0
USER USER USER AAAA km blm liat di eps 2 gimana mereka nyeleksi 4 orang biar jadi 12\xf0\x9f\x98\xad lebih kejem raa tapi ya mau gmn lagi&lt;\\\\3',0,0
USER USER USER WAIT GAES WKWK aku baru nonton ep 1 hyahyahya\nAku nonton tuh malah ngeri eee kejem banget pake voting diantara mereka sendiri \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER USER USER USER USER Ara lu kejem banget asli dah! Lanjut ra! \xf0\x9f\x98\x97',0,0
USER USER USER USER Wahh kejem wkwk',0,0
USER USER Wagelaseh kejem banget tuh ortu dah\xf0\x9f\x98\x9f',0,0
"USER USER dulu temen aku sering nya nangkep bunglon, tapi temen aku tuh kejem klo udh di tangkep malah mulutnya di kasih petasan\xf0\x9f\x98\xad. kalo aku udh di tangkep malah di pelihara wkwkwk\xf0\x9f\xa4\xa3'",0,0
USER USER jangan kejem kejem teh',0,0
USER USER Iya kejem',0,0
USER USER Gila kejem bgt lu jef',0,0
"USER USER Hehe kejem, pertama x gw liat gw pikir mirip widi vierra'",0,0
USER USER kejem bgt ya gusti\xf0\x9f\x98\xad',0,0
USER USER read lah kejem juga dong',0,0
"USER USER Rame banget ri wkwkw kejem amat, padahal uda dikasi warning'",0,0
"USER USER USER USER Cuk,,, kejem temen \xf0\x9f\x98\x81'",0,0
"USER Kan udah ku bilangin, kalo kamu kejem aku juga bisa lebih kejem. Ha kene i jepang je'",0,1
USER USER kejem kamu a',0,0
"USER hampir semua episode sara udah tak tonton dan banyak pelajaran yg bisa diambil dari sosok yg masuk ke tubuhnya sara. mereka aja bisa blg terimakasih, memaafkan, sudah mengikhlaskan dan masih punya rasa mengasihi. lah manusia yg masih hidup d",0,0
USER USER USER Woalah kirain \xf0\x9f\x98\x85\n\nKalo beneran gitu kan kejem banget \xf0\x9f\xa4\xa3',0,0
USER Meja parasmanan\n\nMenolak\n\nBuntel sarung merantau sing ka jauh atau ngalenong di hareupna cekikikan aing menolak yg di ulang ulang tiap hari\n\nTembok kosong kanyut galantungan pura gak tahu rek di angon kamana\n\nEmeng pancasila artina naon\,1,1
USER Kodok puasa\n\nSajuta parahu\n\nAtas nama sodakoh amal jariyah\n\nDongeng sebelum modol\n\nHak milik sepeh nu keur disaupkeun koropak\n\nBahkan meja parasmanan nu keur dilebokan keluarga kanyut sia dng gembul maruk\n\nNgalenong di taman lawang c,1,1
